Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Return","5Y CAGR"
Jubilant Foodworks Ltd,JUBLFOOD,"Restaurants & Cafes","34208.83778121","494.85","96.85675636685657","13.601928374655646","12.747977929971688"
Honeywell Automation India Ltd,HONAUT,"Electronic Equipments","34205.64210625","38807","78.0932903501062","-1.7739512527257204","12.333342598082453"
Star Health and Allied Insurance Company Ltd,STARHEALTH,"Insurance","33868.92286272","583.8","54.75269627650434","12.975326560232212",
J K Cement Ltd,JKCEMENT,"Cement","33715.22864134","4366.2","79.08246813815585","63.01827617749734","43.716432911406365"
Delhivery Ltd,DELHIVERY,"Logistics","33096.924996195004","473.15","-32.84141875825577","54.57366873570727",
Nippon Life India Asset Management Ltd,NAM-INDIA,"Asset Management","32952.522304425","505.35","45.55669238718842","114.90537954497131","30.115967386458543"
ITI Ltd,ITI,"Telecom Equipments","32771.049020490005","341.9","-91.0686369889954","239.35483870967738","27.988682138218657"
Fortis Healthcare Ltd,FORTIS,"Hospitals & Diagnostic Centres","32606.64241212","429.75","55.38471355650301","54.475197699496775","26.02242686674996"
Escorts Ltd,ESCORTS,"Tractors","32339.543050575","2944.55","50.7860533474276","43.556053920971166","34.14183828664172"
Gland Pharma Ltd,GLAND,"Pharmaceuticals","32224.754744565","1998.55","41.25877643214815","56.6139017318392",
Embassy Office Parks REIT,EMBASSY,"Real Estate","32216.064643341","368.6","63.67440388050401","20.35525370600145",
Biocon Ltd,BIOCON,"Biotechnology","32116.484161959997","274.7","69.4110312555867","14.8171368861024","-3.7818936585984675"
BSE Ltd,BSE,"Stock Exchanges & Ratings","31456.05077724","2465","142.5479257590066","389.52437692384075","65.90820552510807"
Deepak Nitrite Ltd,DEEPAKNTR,"Commodity Chemicals","31450.871324190004","2250.15","36.914168220880285","21.76136363636364","58.05134624092321"
Bharat Dynamics Ltd,BDL,"Aerospace & Defense Equipments","31287.02578125","1759.4","88.83816736115057","89.67227253126347","46.898961200217435"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","31029.761346785","191.6","11.685575884064157","249.6350364963504","23.202166912440525"
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,"Auto Parts","30986.488439520002","15423.25","97.5430114254416","62.403849697531285","20.035104883340793"
Coromandel International Ltd,COROMANDEL,"Fertilizers & Agro Chemicals","30909.407611509996","1076.45","15.355430944697506","22.136495149486585","18.703373395378797"
Global Health Ltd,MEDANTA,"Hospitals & Diagnostic Centres","30823.51627506","1249","94.52456768088557","183.92816549215732",
Max Financial Services Ltd,MFSL,"Insurance","30725.568062129998","887.55","81.18362898546708","22.929362880886423","18.779012957511853"
Godrej Industries Ltd,GODREJIND,"Diversified Chemicals","30298.799782590002","873.8","31.082705618283008","103.70672572560905","11.563208284789695"
Indraprastha Gas Ltd,IGL,"Gas Distribution","30128.034432","445.15","18.374674126795338","4.827505004121041","9.183035883922596"
Lloyds Metals And Energy Ltd,LLOYDSME,"Mining - Iron Ore","30090.0476331","543.25","-104.28018587107941","86.39560816606622","112.12010913826349"
Syngene International Ltd,SYNGENE,"Labs & Life Sciences Services","30075.51606105","744.05","64.76209315471567","32.310838445807754","20.093887481391715"
CRISIL Ltd,CRISIL,"Stock Exchanges & Ratings","29942.580223675","4175.65","53.05299566554158","34.57032823603345","20.262727524143177"
Metro Brands Ltd,METROBRAND,"Footwear","29809.80163568","1082.4","82.47282234245395","44.43554843875102",
Endurance Technologies Ltd (CN),ENDURANCE,"Auto Parts","29613.0460752","2129.05","61.74787538095838","47.54331254331255","13.501674568210053"
KEI Industries Ltd,KEI,"Cables","28814.99356778","3200.8","60.36576353915456","91.81398693593815","54.25416950262512"
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","28759.30709766","69.4","59.05401868102682","33.718689788053965",
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","28513.737990240003","5680.3","113.21264984610497","159.90254169431034","45.92382155460224"
Exide Industries Ltd,EXIDEIND,"Batteries","28470.75","343.35","34.60647866780115","90.01106806862205","8.62332913300734"
IPCA Laboratories Ltd,IPCALAB,"Pharmaceuticals","28421.21502145","1108.75","60.30131337827804","29.36818155300158","23.862962050222514"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","27951.8292981","301.1","94.60444492689376","158.2332761578045","45.64146806122886"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","27626.3721465","340.5","58.335174936652734","23.42919284678588","2.208625126734831"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","27580.66240489","3338.35","30.991249401528187","175.21434460016488","26.329438690441865"
Ajanta Pharma Ltd,AJANTPHARM,"Pharmaceuticals","27377.211288375","2168.4","46.56146686685774","81.98908938313052","27.043690750927716"
National Aluminium Co Ltd,NATIONALUM,"Metals - Aluminium","27338.264149495","153","19.05557006502938","88.19188191881919","20.933698868046633"
KPR Mill Ltd,KPRMILL,"Textiles","27008.43321","789.7","33.17581772509517","50.37608302389795","49.35736389311054"
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","26974.46832886","5788.65","35.57698276030074","31.293165039295065","5.791549610205915"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","26745.201771975","1342.1","44.11579673727835","85.98946784922393","47.728424423989544"
Motilal Oswal Financial Services Ltd,MOTILALOFS,"Diversified Financials","26563.21536544","1769.85","28.510787241936708","155.40803809798683","22.95711280448296"
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","26517.916728","817.2","23.726919220135464","66.94586312563843","31.560302577487743"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","26224.5856","2292.95","72.4636242055816","15.793859206140782","33.51677964890525"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","26190.21915979","997.3","11.303504169093655","3.1067459291806623","8.345248824481688"
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,"Pharmaceuticals","26108.6613232","1688.35","63.70607647853979","65.52045293007525","61.253910191437974"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","25954.4130732","654.75","15.209951344166985","43.60127206930584","4.233732127969292"
Glenmark Pharmaceuticals Ltd,GLENMARK,"Pharmaceuticals","25682.945559120002","885.7","86.4047421582554","127.6278591621691","5.999889930417779"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","25617.80022855","1229.85","51.78556313762149","25.64875357580711","18.474474047215516"
Timken India Ltd,TIMKEN,"Industrial Machinery","25481.85051718","3315.9","65.21266926981446","8.152448670069646","42.18255711377847"
Hatsun Agro Product Ltd,HATSUN,"FMCG - Foods","25433.39724024","1118.4","153.35180729719562","26.96106254966513","17.54490923171157"
Apar Industries Ltd,APARINDS,"Electrical Components & Equipments","25391.59696095","6323.5","39.816215519271864","213.6734542027332","59.38141166022186"
CreditAccess Grameen Ltd,CREDITACC,"Consumer Finance","25310.3004089","1608.05","30.63978453005832","79.31976582102035","31.606405512496604"
Hitachi Energy India Ltd,POWERINDIA,"Heavy Electrical Equipments","25131.697549875","5745.95","267.64321139376864","86.29672859319778",
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","25054.03494","3334.35","49.07936636107202","45.53489590153202","41.72733755958789"
Vedant Fashions Ltd,MANYAVAR,"Textiles","24370.51600845","961.65","56.79316727284379","-23.529879527652973",
Ramco Cements Ltd,RAMCOCEM,"Cement","24059.2901316","993.05","76.49526304082417","45.65121736579643","10.517652245471254"
Cochin Shipyard Ltd,COCHINSHIP,"Shipbuilding","23998.2287516","905.2","78.75760149519212","273.16293929712464","37.61978774512262"
Trident Ltd,TRIDENT,"Textiles","23952.4558028","46.45","54.34599946181417","40.33232628398792","47.961553905737375"
KIOCL Ltd,KIOCL,"Iron & Steel","23927.16064952","382.55","-245.00471686995775","87.2491434165443","21.938588115006063"
Aarti Industries Ltd,AARTIIND,"Specialty Chemicals","23892.64094685","644.7","43.821214802652094","21.825396825396822","9.579384727350426"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","23783.564181225","598.25","15.852538946360742","15.103415103415104","7.377431003442081"
Brigade Enterprises Ltd,BRIGADE,"Real Estate","23676.40151895","1032.1","81.24773178322636","119.4790005316321","48.95485905752102"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","23429.8050926","1188.5","58.50722941766973","78.74196337932851","31.681551046262534"
Birlasoft Ltd,BSOFT,"IT Services & Consulting","23388.23236637","846.25","70.53571495979838","211.12132352941177","49.176604482022476"
NBCC (India) Ltd,NBCC,"Construction & Engineering","23301","168.65","87.3776577792775","388.84057971014494","23.861574524740092"
SKF India Ltd,SKFINDIA,"Industrial Machinery","23195.550670155","4592.2","44.19210232844653","2.606383572968677","19.18587116212771"
Aditya Birla Fashion and Retail Ltd,ABFRL,"Retail - Apparel","23039.328354105","248.45","-639.98134316955","0.1410721483272851","3.823446364411409"
CPSE ETF,CPSEETF,"Equity","23025.673136880003","77.58",,"108.21256038647344","27.07779552278522"
JBM Auto Ltd,JBMA,"Auto Parts","22664.42779044","1948.65","182.21922970284612","279.59481835005363","76.47376909585779"
Ircon International Ltd,IRCON,"Construction & Engineering","22323.1410889","232.5","29.17180597846406","298.4575835475578","43.31951262203404"
Five-Star Business Finance Ltd,FIVESTAR,"Consumer Finance","22265.3278107","775.55","36.89305531093107","34.87826086956521",
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","22247.608063170002","1684.35","100.96028345965688","47.581705073162176","31.543312172447415"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","22231.65861912","604.95","33.7903099404496","28.262482773242887",
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"Diversified Financials","22153.04607945","1143.1","17.169842647783693","90.31049696162489","20.238404605675896"
Kajaria Ceramics Ltd,KAJARIACER,"Building Products - Ceramics","22041.34872","1344.8","63.980692946298944","23.75649933281184","19.590998645162383"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","22028.5932243","428.4","51.84296256689672","105.76368876080693","22.547245149224217"
Devyani International Ltd,DEVYANI,"Restaurants & Cafes","21934.57299082","173","82.7750971388355","15.103127079174977",
Emami Ltd,EMAMILTD,"FMCG - Personal Products","21818.4525","501.45","34.11425254467848","18.784792135496865","3.8820760194668846"
Cyient Ltd,CYIENT,"Software Services","21679.53468616","2109.75","42.14528515972013","136.77122495931766","28.30942499146909"
Gillette India Ltd,GILLETTE,"FMCG - Personal Products","21460.298064029997","6566.8","60.33597071533399","33.68212122754339","0.19190824317665278"
Relaxo Footwears Ltd,RELAXO,"Footwear","21411.20778186","838.85","138.61078385356348","5.369928400954654","17.543166165632783"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","21376.09928836","1115.7","51.6355845411856","14.683661407205635","25.993788580643074"
Sonata Software Ltd,SONATSOFTW,"IT Services & Consulting","21314.9549568","768.4","47.16741526178361","145.55404649676439","44.38031387539074"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","20928.05221226","2453.25","87.62006368959611","21.360904301367825","18.708891777427294"
Gujarat State Petronet Ltd,GSPL,"Gas Distribution","20754.51546616","350.4","12.643705088766911","33.86819484240687","14.577045363819764"
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","20744.496788160002","402.75","41.30806425488364","-12.388514248422883",
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","20553.46299483","392.6","26.01341964388501","15.81120943952803","40.898437268649836"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","20502.564706870002","339","65.17647807124013","99.1774383078731","11.746439040667568"
Piramal Enterprises Ltd,PEL,"Diversified Financials","20478.46724489","921.85","2.054301339297071","8.230114470208397","-15.62175149140037"
NMDC Steel Ltd,NSLNISP,"Iron & Steel","20411.66974525","70.9",,"112.91291291291294",
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","20374.58522588","800.9","19.47857096164437","77.62488773364323","0.9486528586211573"
Mindspace Business Parks REIT,MINDSPACE,"Real Estate","20155.501969816","325.14","71.07017619822273","-0.15354379068910454",
Sanofi India Ltd,SANOFI,"Pharmaceuticals","19952.92482903","8921.65","32.15102292786016","64.96523797196849","6.429946945573417"
Pfizer Ltd,PFIZER,"Pharmaceuticals","19776.7445436","4659.95","31.69705663071176","20.88537815998028","8.923845704699286"
Shyam Metalics and Energy Ltd,SHYAMMETL,"Iron & Steel","19596.15820216","705.35","22.849997903638076","135.62719224987472",
Capri Global Capital Ltd,CGCL,"Consumer Finance","19543.859111645","966.25","95.49894508499874","35.93619651666399","50.43134405070327"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","19456.03729328","198.4","23.868045504851867","67.63836079425434","4.2920309086021735"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","19452.05503384","606.6","52.45686595609733","59.69461629590627","38.275179840835904"
Crompton Greaves Consumer Electricals Ltd,CROMPTON,"Home Electronics & Appliances","19394.702829275","304.5","41.87021616388896","-8.379720174514825","7.318675104463468"
Nexus Select Trust,NXST,"Real Estate","19276.86","128.76","-6534.528813559322","23.463419311535127",
Bata India Ltd,BATAINDIA,"Footwear","19130.6816913","1452.4","59.226283060276764","-5.149387755102035","4.890423649933173"
IDFC Ltd,IDFC,"Diversified Financials","19111.81408802","117.75","4.50337169154243","32.45219347581551","24.98984290905566"
Piramal Pharma Ltd,PPLPHARMA,"Pharmaceuticals","19011.4395976","137.65","-101.95988199935654","40.95383886300621",
CESC Ltd,CESC,"Power Generation","18968.9128533","137.7","14.126071694332119","91.78272980501391","14.654162709456319"
Atul Ltd,ATUL,"Diversified Chemicals","18934.728684375","6377.55","36.8315444462545","-11.016310641682132","12.671720672564568"
Jyothy Labs Ltd,JYOTHYLAB,"FMCG - Household Products","18916.75329566","509.7","78.90199497668391","145.04807692307693","22.476300480375034"
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","18879.8880602","957.4","55.205965262727105","76.98493391256122","10.097220315194356"
Aptus Value Housing Finance India Ltd,APTUS,"Home Financing","18692.187697465","370.05","37.1599294212258","31.972182596291027",
TVS Holdings Ltd,TVSHLTD,"Auto Parts","18688.89792014","8016.65","28.767640914554118","107.12624613998062","27.383108581603288"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","18549.2725","1873.8","67.21968653741617","85.80069410014873","53.92627571074444"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","18416.146591465","486.75","-135.21399846890642","21.565934065934073","15.023848827547903"
Tata Teleservices (Maharashtra) Ltd,TTML,"Telecom Services","18122.18002929","90.8","-15.831102828019079","17.236927049709482","90.17726475189514"
Kaynes Technology India Ltd,KAYNES,"Electrical Components & Equipments","18097.12400849","2907.25","190.09584042531523","257.0025173451219",
Cello World Ltd,CELLO,"FMCG - Household Products","17937.766993679998","861.8","67.39974071421054","8.854364026777809",
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","17921.803090254998","370.25","82.9828359969207","315.07847533632287","25.611289195873475"
RITES Ltd,RITES,"Business Support Services","17860.437751275","700.75","32.950405415236894","111.45141822570912","29.55446211352182"
Vinati Organics Ltd,VINATIORGA,"Specialty Chemicals","17816.240547","1715.55","38.90178729857202","-9.814693126560654","16.78827615177636"
Jai Balaji Industries Ltd,JAIBALAJI,"Iron & Steel","17655.14722001","1072.65","305.3467177448991","1978.7790697674418","129.4941536446607"
Ge T&D India Ltd,GET&D,"Heavy Electrical Equipments","17459.81322165","709.4","-11717.995450767326","513.4025075659316","19.045978090330017"
Century Plyboards (India) Ltd,CENTURYPLY,"Wood Products","17443.91230985","783","45.50862829002633","59.63302752293578","36.1367323141443"
Affle (India) Ltd,AFFLE,"Advertising","17385.8505572","1230.6","71.08160823091713","15.39218903839841",
Multi Commodity Exchange of India Ltd,MCX,"Stock Exchanges & Ratings","17378.47657929","3655.1","116.65755910109418","148.66317436560308","38.68094225968635"
Bls International Services Ltd,BLS,"Outsourced services","17274.12708","411.45","86.03938377247599","128.39300582847628","74.47204680808798"
